ID_Barco;Puerto_Origen;Puerto_Destino;Tiempo_Viaje_hrs;Costo_Viaje_libras
2;33;23;128;44469
3;33;23;138;47480
4;33;23;138;47480
1;33;24;121;71128
2;33;24;129;45077
3;33;24;140;48130
4;33;24;140;48130
1;33;25;15;8705
2;33;25;16;5517
3;33;25;17;5890
4;33;25;17;5890
1;33;26;86;50939
2;33;26;93;32283
3;33;26;100;34469
4;33;26;100;34469
1;33;27;136;80135
2;33;27;146;50786
3;33;27;158;54225
4;33;27;158;54225
1;33;28;68;39990
2;33;28;73;25344
3;33;28;79;27060
4;33;28;79;27060
1;33;29;47;27963
2;33;29;51;17722
3;33;29;55;18922
4;33;29;55;18922
1;33;30;54;31758
2;33;30;58;20127
3;33;30;62;21489
4;33;30;62;21489
1;33;31;34;19939
2;33;31;36;12636
3;33;31;39;13492
4;33;31;39;13492
1;33;32;101;59569
2;33;32;108;37752
3;33;32;117;40308
4;33;32;117;40308
1;33;33;0;0
2;33;33;0;0
3;33;33;0;0
4;33;33;0;0
1;33;34;65;38066
2;33;34;69;24125
3;33;34;75;25758
4;33;34;75;25758
1;33;35;100;59230
2;33;35;108;37537
3;33;35;116;40079
4;33;35;116;40079
1;33;36;62;36457
2;33;36;66;23105
3;33;36;72;24669
4;33;36;72;24669
1;33;37;117;68991
2;33;37;126;43723
3;33;37;136;46684
4;33;37;136;46684
1;33;38;112;65817
2;33;38;120;41712
3;33;38;129;44536
4;33;38;129;44536
1;33;39;63;37229
2;33;39;68;23594
3;33;39;73;25192
4;33;39;73;25192
1;34;1;168;98988
2;34;1;180;62734
3;34;1;195;66982
4;34;1;195;66982
1;34;2;119;70193
2;34;2;128;44485
3;34;2;138;47497
4;34;2;138;47497
1;34;3;153;90502
2;34;3;165;57355
3;34;3;178;61240
4;34;3;178;61240
1;34;4;44;25962
2;34;4;47;16453
3;34;4;51;17568
4;34;4;51;17568
1;34;5;147;86929
2;34;5;158;55091
3;34;5;171;58822
4;34;5;171;58822
1;34;6;152;89861
2;34;6;164;56949
3;34;6;177;60806
4;34;6;177;60806
1;34;7;149;87885
2;34;7;160;55697
3;34;7;173;59469
4;34;7;173;59469
1;34;8;171;100629
2;34;8;183;63774
3;34;8;198;68092
4;34;8;198;68092
1;34;9;212;125328
2;34;9;228;79426
3;34;9;246;84805
4;34;9;246;84805
1;34;10;60;35481
2;34;10;65;22486
3;34;10;70;24009
4;34;10;70;24009
1;34;11;68;39941
2;34;11;73;25312
3;34;11;79;27027
4;34;11;79;27027
1;34;12;126;74139
2;34;12;135;46986
3;34;12;146;50167
4;34;12;146;50167
1;34;13;126;74208
2;34;13;135;47029
3;34;13;146;50214
4;34;13;146;50214
1;34;14;146;86417
2;34;14;157;54766
3;34;14;170;58475
4;34;14;170;58475
1;34;15;163;96108
2;34;15;175;60909
3;34;15;189;65033
4;34;15;189;65033
1;34;16;150;88657
2;34;16;161;56187
3;34;16;174;59992
4;34;16;174;59992
1;34;17;194;114323
2;34;17;208;72452
3;34;17;225;77358
4;34;17;225;77358
1;34;18;215;126869
2;34;18;231;80403
3;34;18;249;85848
4;34;18;249;85848
1;34;19;180;105913
2;34;19;193;67122
3;34;19;208;71668
4;34;19;208;71668
1;34;20;81;47634
2;34;20;87;30188
3;34;20;94;32232
4;34;20;94;32232
1;34;21;79;46884
2;34;21;85;29713
3;34;21;92;31725
4;34;21;92;31725
1;34;22;183;107931
2;34;22;196;68401
3;34;22;212;73033
4;34;22;212;73033
1;34;23;181;106970
2;34;23;195;67792
3;34;23;210;72383
4;34;23;210;72383
1;34;24;183;107931
2;34;24;196;68401
3;34;24;212;73033
4;34;24;212;73033
1;34;25;77;45508
2;34;25;83;28841
3;34;25;89;30794
4;34;25;89;30794
1;34;26;149;87742
2;34;26;160;55606
3;34;26;173;59372
4;34;26;173;59372
1;34;27;198;116938
2;34;27;213;74109
3;34;27;230;79128
4;34;27;230;79128
1;34;28;130;76793
2;34;28;140;48667
3;34;28;151;51963
4;34;28;151;51963
1;34;29;108;63819
2;34;29;116;40445
3;34;29;125;43184
4;34;29;125;43184
1;34;30;116;68561
2;34;30;125;43450
3;34;30;135;46393
4;34;30;135;46393
1;34;31;96;56742
2;34;31;103;35960
3;34;31;112;38395
4;34;31;112;38395
1;34;32;163;96371
2;34;32;175;61075
3;34;32;189;65211
4;34;32;189;65211
1;34;33;65;38066
2;34;33;69;24125
3;34;33;75;25758
4;34;33;75;25758
1;34;34;0;0
2;34;34;0;0
3;34;34;0;0
4;34;34;0;0
1;34;35;56;33156
2;34;35;60;21012
3;34;35;65;22435
4;34;35;65;22435
1;34;36;4;2487
2;34;36;5;1576
3;34;36;5;1683
4;34;36;5;1683
1;34;37;72;42687
2;34;37;78;27053
3;34;37;84;28885
4;34;37;84;28885
1;34;38;67;39513
2;34;38;72;25041
3;34;38;78;26737
4;34;38;78;26737
1;34;39;3;1766
2;34;39;3;1120
3;34;39;3;1195
4;34;39;3;1195
1;35;1;204;120151
2;35;1;219;76146
3;35;1;236;81302
4;35;1;236;81302
1;35;2;155;91356
2;35;2;166;57897
3;35;2;180;61817
4;35;2;180;61817
1;35;3;189;111665
2;35;3;203;70768
3;35;3;220;75560
4;35;3;220;75560
1;35;4;81;47694
2;35;4;87;30226
3;35;4;94;32273
4;35;4;94;32273
1;35;5;183;108093
2;35;5;197;68504
3;35;5;213;73143
4;35;5;213;73143
1;35;6;188;111024
2;35;6;202;70361
3;35;6;218;75126
4;35;6;218;75126
1;35;7;185;109048
2;35;7;199;69109
3;35;7;214;73789
4;35;7;214;73789
1;35;8;206;121792
2;35;8;222;77186
3;35;8;239;82413
4;35;8;239;82413
1;35;9;248;146491
2;35;9;267;92839
3;35;9;288;99126
4;35;9;288;99126
1;35;10;96;56652
2;35;10;103;35903
3;35;10;111;38335
4;35;10;111;38335
1;35;11;104;61104
2;35;11;111;38725
3;35;11;120;41347
4;35;11;120;41347
1;35;12;162;95302
2;35;12;173;60398
3;35;12;187;64488
4;35;12;187;64488
1;35;13;162;95371
2;35;13;174;60441
3;35;13;188;64535
4;35;13;188;64535
1;35;14;182;107580
2;35;14;196;68179
3;35;14;212;72796
4;35;14;212;72796
1;35;15;199;117272
2;35;15;213;74321
3;35;15;231;79354
4;35;15;231;79354
1;35;16;186;109820
2;35;16;200;69599
3;35;16;216;74312
4;35;16;216;74312
1;35;17;230;135486
2;35;17;247;85864
3;35;17;266;91679
4;35;17;266;91679
1;35;18;251;148032
2;35;18;269;93815
3;35;18;291;100168
4;35;18;291;100168
1;35;19;215;127076
2;35;19;231;80534
3;35;19;250;85988
4;35;19;250;85988
1;35;20;117;68797
2;35;20;125;43600
3;35;20;135;46553
4;35;20;135;46553
1;35;21;115;68047
2;35;21;124;43125
3;35;21;134;46045
4;35;21;134;46045
1;35;22;219;129094
2;35;22;235;81813
3;35;22;254;87353
4;35;22;254;87353
1;35;23;217;128133
2;35;23;233;81204
3;35;23;252;86704
4;35;23;252;86704
1;35;24;219;129094
2;35;24;235;81813
3;35;24;254;87353
4;35;24;254;87353
1;35;25;113;66671
2;35;25;121;42253
3;35;25;131;45114
4;35;25;131;45114
1;35;26;185;108905
2;35;26;198;69018
3;35;26;214;73692
4;35;26;214;73692
1;35;27;234;138101
2;35;27;251;87521
3;35;27;272;93448
4;35;27;272;93448
1;35;28;166;97956
2;35;28;178;62079
3;35;28;193;66283
4;35;28;193;66283
1;35;29;144;84968
2;35;29;155;53848
3;35;29;167;57495
4;35;29;167;57495
1;35;30;152;89724
2;35;30;163;56862
3;35;30;176;60713
4;35;30;176;60713
1;35;31;132;77905
2;35;31;142;49372
3;35;31;153;52716
4;35;31;153;52716
1;35;32;199;117534
2;35;32;214;74487
3;35;32;231;79532
4;35;32;231;79532
1;35;33;100;59230
2;35;33;108;37537
3;35;33;116;40079
4;35;33;116;40079
1;35;34;56;33156
2;35;34;60;21012
3;35;34;65;22435
4;35;34;65;22435
1;35;35;0;0
2;35;35;0;0
3;35;35;0;0
4;35;35;0;0
1;35;36;59;34987
2;35;36;64;22173
3;35;36;69;23674
4;35;36;69;23674
1;35;37;45;26640
2;35;37;48;16883
3;35;37;52;18027
4;35;37;52;18027
1;35;38;40;23466
2;35;38;43;14872
3;35;38;46;15879
4;35;38;46;15879
1;35;39;59;34651
2;35;39;63;21960
3;35;39;68;23447
4;35;39;68;23447
1;36;1;165;97379
2;36;1;177;61714
3;36;1;191;65893
4;36;1;191;65893
1;36;2;116;68583
2;36;2;125;43465
3;36;2;135;46408
4;36;2;135;46408
1;36;3;151;88892
2;36;3;162;56335
3;36;3;175;60150
4;36;3;175;60150
1;36;4;41;24353
2;36;4;44;15433
3;36;4;48;16479
4;36;4;48;16479
1;36;5;145;85320
2;36;5;155;54072
3;36;5;168;57733
4;36;5;168;57733
1;36;6;150;88251
2;36;6;161;55929
3;36;6;174;59717
4;36;6;174;59717
1;36;7;146;86275
2;36;7;157;54677
3;36;7;170;58380
4;36;7;170;58380
1;36;8;168;99019
2;36;8;180;62753
3;36;8;195;67003
4;36;8;195;67003
1;36;9;210;123718
2;36;9;225;78406
3;36;9;243;83716
4;36;9;243;83716
1;36;10;57;33872
2;36;10;62;21466
3;36;10;67;22920
4;36;10;67;22920
1;36;11;65;38331
2;36;11;70;24292
3;36;11;75;25938
4;36;11;75;25938
1;36;12;123;72530
2;36;12;132;45966
3;36;12;143;49078
4;36;12;143;49078
1;36;13;123;72599
2;36;13;132;46009
3;36;13;143;49125
4;36;13;143;49125
1;36;14;144;84807
2;36;14;154;53746
3;36;14;167;57386
4;36;14;167;57386
1;36;15;160;94499
2;36;15;172;59889
3;36;15;186;63944
4;36;15;186;63944
1;36;16;148;87048
2;36;16;158;55167
3;36;16;171;58902
4;36;16;171;58902
1;36;17;191;112713
2;36;17;205;71432
3;36;17;222;76269
4;36;17;222;76269
1;36;18;212;125259
2;36;18;228;79383
3;36;18;246;84759
4;36;18;246;84759
1;36;19;177;104303
2;36;19;190;66102
3;36;19;205;70579
4;36;19;205;70579
1;36;20;78;46025
2;36;20;84;29168
3;36;20;90;31143
4;36;20;90;31143
1;36;21;77;45275
2;36;21;82;28693
3;36;21;89;30636
4;36;21;89;30636
1;36;22;180;106321
2;36;22;194;67381
3;36;22;209;71944
4;36;22;209;71944
1;36;23;179;105361
2;36;23;192;66772
3;36;23;207;71294
4;36;23;207;71294
1;36;24;180;106321
2;36;24;194;67381
3;36;24;209;71944
4;36;24;209;71944
1;36;25;74;43898
2;36;25;80;27821
3;36;25;86;29705
4;36;25;86;29705
1;36;26;146;86132
2;36;26;157;54586
3;36;26;169;58283
4;36;26;169;58283
1;36;27;195;115329
2;36;27;210;73089
3;36;27;227;78039
4;36;27;227;78039
1;36;28;127;75183
2;36;28;137;47647
3;36;28;148;50874
4;36;28;148;50874
1;36;29;105;62210
2;36;29;113;39425
3;36;29;122;42095
4;36;29;122;42095
1;36;30;113;66951
2;36;30;122;42430
3;36;30;132;45304
4;36;30;132;45304
1;36;31;93;55132
2;36;31;100;34940
3;36;31;108;37306
4;36;31;108;37306
1;36;32;161;94762
2;36;32;173;60055
3;36;32;186;64122
4;36;32;186;64122
1;36;33;62;36457
2;36;33;66;23105
3;36;33;72;24669
4;36;33;72;24669
1;36;34;4;2487
2;36;34;5;1576
3;36;34;5;1683
4;36;34;5;1683
1;36;35;59;34987
2;36;35;64;22173
3;36;35;69;23674
4;36;35;69;23674
1;36;36;0;0
2;36;36;0;0
3;36;36;0;0
4;36;36;0;0
1;36;37;75;44518
2;36;37;81;28213
3;36;37;88;30124
4;36;37;88;30124
1;36;38;70;41344
2;36;38;75;26202
3;36;38;81;27976
4;36;38;81;27976
1;36;39;2;891
2;36;39;2;565
3;36;39;2;603
4;36;39;2;603
1;37;1;220;129913
2;37;1;237;82332
3;37;1;255;87908
4;37;1;255;87908
1;37;2;171;101118
2;37;2;184;64083
3;37;2;199;68423
4;37;2;199;68423
1;37;3;206;121427
2;37;3;221;76954
3;37;3;239;82165
4;37;3;239;82165
1;37;4;97;57252
2;37;4;104;36284
3;37;4;113;38741
4;37;4;113;38741
1;37;5;200;117854
2;37;5;215;74690
3;37;5;232;79748
4;37;5;232;79748
1;37;6;205;120786
2;37;6;220;76548
3;37;6;237;81732
4;37;6;237;81732
1;37;7;201;118810
2;37;7;216;75296
3;37;7;234;80395
4;37;7;234;80395
1;37;8;223;131554
2;37;8;239;83372
3;37;8;259;89018
4;37;8;259;89018
1;37;9;265;156253
2;37;9;284;99025
3;37;9;307;105731
4;37;9;307;105731
1;37;10;113;66406
2;37;10;121;42085
3;37;10;131;44935
4;37;10;131;44935
1;37;11;120;70866
2;37;11;129;44911
3;37;11;139;47953
4;37;11;139;47953
1;37;12;178;105064
2;37;12;191;66584
3;37;12;207;71093
4;37;12;207;71093
1;37;13;178;105133
2;37;13;191;66628
3;37;13;207;71140
4;37;13;207;71140
1;37;14;199;117342
2;37;14;214;74365
3;37;14;231;79401
4;37;14;231;79401
1;37;15;215;127033
2;37;15;231;80507
3;37;15;250;85959
4;37;15;250;85959
1;37;16;203;119582
2;37;16;218;75785
3;37;16;235;80917
4;37;16;235;80917
1;37;17;246;145248
2;37;17;264;92051
3;37;17;286;98284
4;37;17;286;98284
1;37;18;267;157794
2;37;18;287;100002
3;37;18;310;106774
4;37;18;310;106774
1;37;19;232;136838
2;37;19;249;86721
3;37;19;269;92594
4;37;19;269;92594
1;37;20;133;78559
2;37;20;143;49787
3;37;20;154;53158
4;37;20;154;53158
1;37;21;132;77809
2;37;21;142;49312
3;37;21;153;52651
4;37;21;153;52651
1;37;22;235;138856
2;37;22;253;88000
3;37;22;273;93959
4;37;22;273;93959
1;37;23;234;137895
2;37;23;251;87391
3;37;23;271;93309
4;37;23;271;93309
1;37;24;235;138856
2;37;24;253;88000
3;37;24;273;93959
4;37;24;273;93959
1;37;25;130;76433
2;37;25;139;48439
3;37;25;150;51720
4;37;25;150;51720
1;37;26;201;118667
2;37;26;216;75205
3;37;26;233;80298
4;37;26;233;80298
1;37;27;251;147863
2;37;27;269;93708
3;37;27;291;100054
4;37;27;291;100054
1;37;28;183;107718
2;37;28;196;68266
3;37;28;212;72889
4;37;28;212;72889
1;37;29;161;94743
2;37;29;172;60043
3;37;29;186;64109
4;37;29;186;64109
1;37;30;169;99486
2;37;30;181;63049
3;37;30;196;67319
4;37;30;196;67319
1;37;31;149;87667
2;37;31;160;55559
3;37;31;172;59321
4;37;31;172;59321
1;37;32;216;127296
2;37;32;232;80674
3;37;32;250;86137
4;37;32;250;86137
1;37;33;117;68991
2;37;33;126;43723
3;37;33;136;46684
4;37;33;136;46684
1;37;34;72;42687
2;37;34;78;27053
3;37;34;84;28885
4;37;34;84;28885
1;37;35;45;26640
2;37;35;48;16883
3;37;35;52;18027
4;37;35;52;18027
1;37;36;75;44518
2;37;36;81;28213
3;37;36;88;30124
4;37;36;88;30124
1;37;37;0;0
2;37;37;0;0
3;37;37;0;0
4;37;37;0;0
1;37;38;6;3256
2;37;38;6;2064
3;37;38;6;2204
4;37;38;6;2204
1;37;39;75;44183
2;37;39;80;28001
3;37;39;87;29897
4;37;39;87;29897
1;38;1;215;126739
2;38;1;231;80321
3;38;1;249;85760
4;38;1;249;85760
1;38;2;166;97944
2;38;2;178;62072
3;38;2;193;66275
4;38;2;193;66275
1;38;3;200;118253
2;38;3;215;74943
3;38;3;232;80018
4;38;3;232;80018
1;38;4;92;54078
2;38;4;98;34272
3;38;4;106;36593
4;38;4;106;36593
1;38;5;194;114680
2;38;5;209;72679
3;38;5;225;77600
4;38;5;225;77600
1;38;6;199;117612
2;38;6;214;74536
3;38;6;231;79584
4;38;6;231;79584
1;38;7;196;115635
2;38;7;211;73284
3;38;7;227;78247
4;38;7;227;78247
1;38;8;218;128380
2;38;8;234;81361
3;38;8;252;86870
4;38;8;252;86870
1;38;9;259;153079
2;38;9;279;97014
3;38;9;301;103583
4;38;9;301;103583
1;38;10;107;63232
2;38;10;115;40073
3;38;10;124;42787
4;38;10;124;42787
1;38;11;115;67692
2;38;11;123;42900
3;38;11;133;45805
4;38;11;133;45805
1;38;12;173;101890
2;38;12;185;64573
3;38;12;200;68945
4;38;12;200;68945
1;38;13;173;101959
2;38;13;186;64616
3;38;13;200;68992
4;38;13;200;68992
1;38;14;194;114167
2;38;14;208;72354
3;38;14;224;77253
4;38;14;224;77253
1;38;15;210;123859
2;38;15;225;78496
3;38;15;244;83811
4;38;15;244;83811
1;38;16;197;116408
2;38;16;212;73774
3;38;16;229;78770
4;38;16;229;78770
1;38;17;241;142073
2;38;17;259;90039
3;38;17;279;96136
4;38;17;279;96136
1;38;18;262;154619
2;38;18;281;97990
3;38;18;304;104626
4;38;18;304;104626
1;38;19;227;133664
2;38;19;243;84709
3;38;19;263;90446
4;38;19;263;90446
1;38;20;128;75385
2;38;20;137;47775
3;38;20;148;51010
4;38;20;148;51010
1;38;21;127;74635
2;38;21;136;47300
3;38;21;147;50503
4;38;21;147;50503
1;38;22;230;135681
2;38;22;247;85988
3;38;22;267;91811
4;38;22;267;91811
1;38;23;228;134721
2;38;23;245;85379
3;38;23;265;91161
4;38;23;265;91161
1;38;24;230;135681
2;38;24;247;85988
3;38;24;267;91811
4;38;24;267;91811
1;38;25;124;73259
2;38;25;133;46428
3;38;25;144;49572
4;38;25;144;49572
1;38;26;196;115493
2;38;26;210;73193
3;38;26;227;78150
4;38;26;227;78150
1;38;27;245;144689
2;38;27;263;91696
3;38;27;284;97906
4;38;27;284;97906
1;38;28;177;104544
2;38;28;190;66254
3;38;28;206;70741
4;38;28;206;70741
1;38;29;155;91568
2;38;29;167;58031
3;38;29;180;61961
4;38;29;180;61961
1;38;30;163;96311
2;38;30;175;61037
3;38;30;189;65171
4;38;30;189;65171
1;38;31;143;84492
2;38;31;154;53547
3;38;31;166;57173
4;38;31;166;57173
1;38;32;210;124122
2;38;32;226;78662
3;38;32;244;83989
4;38;32;244;83989
1;38;33;112;65817
2;38;33;120;41712
3;38;33;129;44536
4;38;33;129;44536
1;38;34;67;39513
2;38;34;72;25041
3;38;34;78;26737
4;38;34;78;26737
1;38;35;40;23466
2;38;35;43;14872
3;38;35;46;15879
4;38;35;46;15879
1;38;36;70;41344
2;38;36;75;26202
3;38;36;81;27976
4;38;36;81;27976
1;38;37;6;3256
2;38;37;6;2064
3;38;37;6;2204
4;38;37;6;2204
1;38;38;0;0
2;38;38;0;0
3;38;38;0;0
4;38;38;0;0
1;38;39;70;41008
2;38;39;75;25989
3;38;39;81;27749
4;38;39;81;27749
1;39;1;166;98151
2;39;1;179;62203
3;39;1;193;66415
4;39;1;193;66415
1;39;2;118;69355
2;39;2;126;43954
3;39;2;136;46930
4;39;2;136;46930
1;39;3;152;89664
2;39;3;163;56825
3;39;3;176;60673
4;39;3;176;60673
1;39;4;43;25125
2;39;4;46;15923
3;39;4;49;17001
4;39;4;49;17001
1;39;5;146;86092
2;39;5;157;54561
3;39;5;169;58256
4;39;5;169;58256
1;39;6;151;89023
2;39;6;162;56418
3;39;6;175;60239
4;39;6;175;60239
1;39;7;148;87047
2;39;7;158;55166
3;39;7;171;58902
4;39;7;171;58902
1;39;8;169;99791
2;39;8;182;63243
3;39;8;196;67526
4;39;8;196;67526
1;39;9;211;124490
2;39;9;227;78896
3;39;9;245;84239
4;39;9;245;84239
1;39;10;59;34644
2;39;10;63;21955
3;39;10;68;23442
4;39;10;68;23442
1;39;11;66;39104
2;39;11;71;24782
3;39;11;77;26460
4;39;11;77;26460
1;39;12;124;73302
2;39;12;133;46455
3;39;12;144;49601
4;39;12;144;49601
1;39;13;124;73371
2;39;13;134;46499
3;39;13;144;49647
4;39;13;144;49647
1;39;14;145;85579
2;39;14;156;54236
3;39;14;168;57909
4;39;14;168;57909
1;39;15;161;95271
2;39;15;173;60378
3;39;15;187;64467
4;39;15;187;64467
1;39;16;149;87820
2;39;16;160;55656
3;39;16;173;59425
4;39;16;173;59425
1;39;17;192;113485
2;39;17;207;71921
3;39;17;223;76792
4;39;17;223;76792
1;39;18;214;126031
2;39;18;229;79872
3;39;18;248;85281
4;39;18;248;85281
1;39;19;178;105076
2;39;19;191;66591
3;39;19;207;71101
4;39;19;207;71101
1;39;20;79;46797
2;39;20;85;29657
3;39;20;92;31666
4;39;20;92;31666
1;39;21;78;46047
2;39;21;84;29182
3;39;21;91;31158
4;39;21;91;31158
1;39;22;182;107093
2;39;22;195;67870
3;39;22;211;72466
4;39;22;211;72466
1;39;23;180;106133
2;39;23;193;67262
3;39;23;209;71816
4;39;23;209;71816
1;39;24;182;107093
2;39;24;195;67870
3;39;24;211;72466
4;39;24;211;72466
1;39;25;76;44671
2;39;25;81;28310
3;39;25;88;30227
4;39;25;88;30227
1;39;26;147;86904
2;39;26;158;55076
3;39;26;171;58805
4;39;26;171;58805
1;39;27;197;116101
2;39;27;211;73579
3;39;27;228;78561
4;39;27;228;78561
1;39;28;129;75955
2;39;28;138;48137
3;39;28;149;51397
4;39;28;149;51397
1;39;29;107;62982
2;39;29;115;39915
3;39;29;124;42618
4;39;29;124;42618
1;39;30;115;67723
2;39;30;123;42920
3;39;30;133;45826
4;39;30;133;45826
1;39;31;95;55904
2;39;31;102;35429
3;39;31;110;37829
4;39;31;110;37829
1;39;32;162;95534
2;39;32;174;60545
3;39;32;188;64645
4;39;32;188;64645
1;39;33;63;37229
2;39;33;68;23594
3;39;33;73;25192
4;39;33;73;25192
1;39;34;3;1766
2;39;34;3;1120
3;39;34;3;1195
4;39;34;3;1195
1;39;35;59;34651
2;39;35;63;21960
3;39;35;68;23447
4;39;35;68;23447
1;39;36;2;891
2;39;36;2;565
3;39;36;2;603
4;39;36;2;603
1;39;37;75;44183
2;39;37;80;28001
3;39;37;87;29897
4;39;37;87;29897
1;39;38;70;41008
2;39;38;75;25989
3;39;38;81;27749
4;39;38;81;27749
1;39;39;0;0
2;39;39;0;0
3;39;39;0;0
4;39;39;0;0
