ID_Barco;ID_Puerto_Origen;ID_Puerto_Destino;Tiempo_Viaje_hrs;Costo_Viaje_libras
8;2;36;128;114044
9;2;36;128;114044
10;2;36;128;114044
11;2;36;128;114044
12;2;36;130;31874
13;2;36;130;31874
14;2;36;130;31874
15;2;36;130;31874
16;2;36;135;46408
17;2;36;135;46408
1;2;37;184;124945
2;2;37;184;124945
3;2;37;171;101118
4;2;37;171;101118
5;2;37;207;138579
6;2;37;207;138579
7;2;37;207;138579
8;2;37;188;168144
9;2;37;188;168144
10;2;37;188;168144
11;2;37;188;168144
12;2;37;191;46994
13;2;37;191;46994
14;2;37;191;46994
15;2;37;191;46994
16;2;37;199;68423
17;2;37;199;68423
1;2;38;178;121023
2;2;38;178;121023
3;2;38;166;97944
4;2;38;166;97944
5;2;38;201;134229
6;2;38;201;134229
7;2;38;201;134229
8;2;38;182;162866
9;2;38;182;162866
10;2;38;182;162866
11;2;38;182;162866
12;2;38;185;45519
13;2;38;185;45519
14;2;38;185;45519
15;2;38;185;45519
16;2;38;193;66275
17;2;38;193;66275
1;2;39;126;85698
2;2;39;126;85698
3;2;39;118;69355
4;2;39;118;69355
5;2;39;142;95049
6;2;39;142;95049
7;2;39;142;95049
8;2;39;129;115328
9;2;39;129;115328
10;2;39;129;115328
11;2;39;129;115328
12;2;39;131;32233
13;2;39;131;32233
14;2;39;131;32233
15;2;39;131;32233
16;2;39;136;46930
17;2;39;136;46930
1;3;1;19;12930
2;3;1;19;12930
3;3;1;18;10464
4;3;1;18;10464
5;3;1;21;14341
6;3;1;21;14341
7;3;1;21;14341
8;3;1;19;17401
9;3;1;19;17401
10;3;1;19;17401
11;3;1;19;17401
12;3;1;20;4863
13;3;1;20;4863
14;3;1;20;4863
15;3;1;20;4863
16;3;1;21;7081
17;3;1;21;7081
1;3;2;55;37544
2;3;2;55;37544
3;3;2;51;30385
4;3;2;51;30385
5;3;2;62;41641
6;3;2;62;41641
7;3;2;62;41641
8;3;2;57;50525
9;3;2;57;50525
10;3;2;57;50525
11;3;2;57;50525
12;3;2;57;14121
13;3;2;57;14121
14;3;2;57;14121
15;3;2;57;14121
16;3;2;60;20560
17;3;2;60;20560
1;3;3;0;0
2;3;3;0;0
3;3;3;0;0
4;3;3;0;0
5;3;3;0;0
6;3;3;0;0
7;3;3;0;0
8;3;3;0;0
9;3;3;0;0
10;3;3;0;0
11;3;3;0;0
12;3;3;0;0
13;3;3;0;0
14;3;3;0;0
15;3;3;0;0
16;3;3;0;0
17;3;3;0;0
1;3;4;118;80302
2;3;4;118;80302
3;3;4;110;64988
4;3;4;110;64988
5;3;4;133;89064
6;3;4;133;89064
7;3;4;133;89064
8;3;4;121;108065
9;3;4;121;108065
10;3;4;121;108065
11;3;4;121;108065
12;3;4;123;30203
13;3;4;123;30203
14;3;4;123;30203
15;3;4;123;30203
16;3;4;128;43975
17;3;4;128;43975
1;3;5;51;34514
2;3;5;51;34514
3;3;5;47;27932
4;3;5;47;27932
5;3;5;57;38280
6;3;5;57;38280
7;3;5;57;38280
8;3;5;52;46446
9;3;5;52;46446
10;3;5;52;46446
11;3;5;52;46446
12;3;5;53;12981
13;3;5;53;12981
14;3;5;53;12981
15;3;5;53;12981
16;3;5;55;18900
17;3;5;55;18900
1;3;6;7;4969
2;3;6;7;4969
3;3;6;7;4021
4;3;6;7;4021
5;3;6;8;5511
6;3;6;8;5511
7;3;6;8;5511
8;3;6;7;6687
9;3;6;7;6687
10;3;6;7;6687
11;3;6;7;6687
12;3;6;8;1869
13;3;6;8;1869
14;3;6;8;1869
15;3;6;8;1869
16;3;6;8;2721
17;3;6;8;2721
1;3;7;5;3506
2;3;7;5;3506
3;3;7;5;2837
4;3;7;5;2837
5;3;7;6;3888
6;3;7;6;3888
7;3;7;6;3888
8;3;7;5;4718
9;3;7;5;4718
10;3;7;5;4718
11;3;7;5;4718
12;3;7;5;1319
13;3;7;5;1319
14;3;7;5;1319
15;3;7;5;1319
16;3;7;6;1920
17;3;7;6;1920
1;3;8;22;14957
2;3;8;22;14957
3;3;8;21;12105
4;3;8;21;12105
5;3;8;25;16589
6;3;8;25;16589
7;3;8;25;16589
8;3;8;23;20129
9;3;8;23;20129
10;3;8;23;20129
11;3;8;23;20129
12;3;8;23;5626
13;3;8;23;5626
14;3;8;23;5626
15;3;8;23;5626
16;3;8;24;8191
17;3;8;24;8191
1;3;9;67;45476
2;3;9;67;45476
3;3;9;62;36804
4;3;9;62;36804
5;3;9;75;50439
6;3;9;75;50439
7;3;9;75;50439
8;3;9;69;61200
9;3;9;69;61200
10;3;9;69;61200
11;3;9;69;61200
12;3;9;70;17104
13;3;9;70;17104
14;3;9;70;17104
15;3;9;70;17104
16;3;9;72;24904
17;3;9;72;24904
1;3;10;101;68275
2;3;10;101;68275
3;3;10;94;55255
4;3;10;94;55255
5;3;10;113;75725
6;3;10;113;75725
7;3;10;113;75725
8;3;10;103;91881
9;3;10;103;91881
10;3;10;103;91881
11;3;10;103;91881
12;3;10;104;25679
13;3;10;104;25679
14;3;10;104;25679
15;3;10;104;25679
16;3;10;109;37389
17;3;10;109;37389
1;3;11;94;63953
2;3;11;94;63953
3;3;11;88;51757
4;3;11;88;51757
5;3;11;106;70931
6;3;11;106;70931
7;3;11;106;70931
8;3;11;96;86064
9;3;11;96;86064
10;3;11;96;86064
11;3;11;96;86064
12;3;11;98;24054
13;3;11;98;24054
14;3;11;98;24054
15;3;11;98;24054
16;3;11;102;35022
17;3;11;102;35022
1;3;12;48;32266
2;3;12;48;32266
3;3;12;44;26113
4;3;12;44;26113
5;3;12;53;35787
6;3;12;53;35787
7;3;12;53;35787
8;3;12;49;43422
9;3;12;49;43422
10;3;12;49;43422
11;3;12;49;43422
12;3;12;49;12136
13;3;12;49;12136
14;3;12;49;12136
15;3;12;49;12136
16;3;12;51;17670
17;3;12;51;17670
1;3;13;43;29038
2;3;13;43;29038
3;3;13;40;23501
4;3;13;40;23501
5;3;13;48;32207
6;3;13;48;32207
7;3;13;48;32207
8;3;13;44;39078
9;3;13;44;39078
10;3;13;44;39078
11;3;13;44;39078
12;3;13;44;10922
13;3;13;44;10922
14;3;13;44;10922
15;3;13;44;10922
16;3;13;46;15902
17;3;13;46;15902
1;3;14;8;5238
2;3;14;8;5238
3;3;14;7;4239
4;3;14;7;4239
5;3;14;9;5810
6;3;14;9;5810
7;3;14;9;5810
8;3;14;8;7049
9;3;14;8;7049
10;3;14;8;7049
11;3;14;8;7049
12;3;14;8;1970
13;3;14;8;1970
14;3;14;8;1970
15;3;14;8;1970
16;3;14;8;2869
17;3;14;8;2869
1;3;15;20;13653
2;3;15;20;13653
3;3;15;19;11049
4;3;15;19;11049
5;3;15;23;15143
6;3;15;23;15143
7;3;15;23;15143
8;3;15;21;18374
9;3;15;21;18374
10;3;15;21;18374
11;3;15;21;18374
12;3;15;21;5135
13;3;15;21;5135
14;3;15;21;5135
15;3;15;21;5135
16;3;15;22;7477
17;3;15;22;7477
1;3;16;5;3482
2;3;16;5;3482
3;3;16;5;2818
4;3;16;5;2818
5;3;16;6;3862
6;3;16;6;3862
7;3;16;6;3862
8;3;16;5;4686
9;3;16;5;4686
10;3;16;5;4686
11;3;16;5;4686
12;3;16;5;1310
13;3;16;5;1310
14;3;16;5;1310
15;3;16;5;1310
16;3;16;6;1907
17;3;16;6;1907
1;3;17;47;31878
2;3;17;47;31878
3;3;17;44;25799
4;3;17;44;25799
5;3;17;53;35356
6;3;17;53;35356
7;3;17;53;35356
8;3;17;48;42900
9;3;17;48;42900
10;3;17;48;42900
11;3;17;48;42900
12;3;17;49;11990
13;3;17;49;11990
14;3;17;49;11990
15;3;17;49;11990
16;3;17;51;17457
17;3;17;51;17457
1;3;18;73;49630
2;3;18;73;49630
3;3;18;68;40165
4;3;18;68;40165
5;3;18;82;55045
6;3;18;82;55045
7;3;18;82;55045
8;3;18;75;66789
9;3;18;75;66789
10;3;18;75;66789
11;3;18;75;66789
12;3;18;76;18667
13;3;18;76;18667
14;3;18;76;18667
15;3;18;76;18667
16;3;18;79;27179
17;3;18;79;27179
1;3;19;34;22923
2;3;19;34;22923
3;3;19;31;18551
4;3;19;31;18551
5;3;19;38;25424
6;3;19;38;25424
7;3;19;38;25424
8;3;19;35;30848
9;3;19;35;30848
10;3;19;35;30848
11;3;19;35;30848
12;3;19;35;8622
13;3;19;35;8622
14;3;19;35;8622
15;3;19;35;8622
16;3;19;36;12553
17;3;19;36;12553
1;3;20;80;54147
2;3;20;80;54147
3;3;20;74;43821
4;3;20;74;43821
5;3;20;90;60056
6;3;20;90;60056
7;3;20;90;60056
8;3;20;82;72868
9;3;20;82;72868
10;3;20;82;72868
11;3;20;82;72868
12;3;20;83;20366
13;3;20;83;20366
14;3;20;83;20366
15;3;20;83;20366
16;3;20;86;29652
17;3;20;86;29652
1;3;21;82;55414
2;3;21;82;55414
3;3;21;76;44847
4;3;21;76;44847
5;3;21;92;61461
6;3;21;92;61461
7;3;21;92;61461
8;3;21;83;74573
9;3;21;83;74573
10;3;21;83;74573
11;3;21;83;74573
12;3;21;85;20842
13;3;21;85;20842
14;3;21;85;20842
15;3;21;85;20842
16;3;21;88;30346
17;3;21;88;30346
1;3;22;35;23980
2;3;22;35;23980
3;3;22;33;19407
4;3;22;33;19407
5;3;22;40;26596
6;3;22;40;26596
7;3;22;40;26596
8;3;22;36;32270
9;3;22;36;32270
10;3;22;36;32270
11;3;22;36;32270
12;3;22;37;9019
13;3;22;37;9019
14;3;22;37;9019
15;3;22;37;9019
16;3;22;38;13132
17;3;22;38;13132
1;3;23;34;22793
2;3;23;34;22793
3;3;23;31;18446
4;3;23;31;18446
5;3;23;38;25280
6;3;23;38;25280
7;3;23;38;25280
8;3;23;34;30673
9;3;23;34;30673
10;3;23;34;30673
11;3;23;34;30673
12;3;23;35;8573
13;3;23;35;8573
14;3;23;35;8573
15;3;23;35;8573
16;3;23;36;12482
17;3;23;36;12482
1;3;24;35;23980
2;3;24;35;23980
3;3;24;33;19407
4;3;24;33;19407
5;3;24;40;26596
6;3;24;40;26596
7;3;24;40;26596
8;3;24;36;32270
9;3;24;36;32270
10;3;24;36;32270
11;3;24;36;32270
12;3;24;37;9019
13;3;24;37;9019
14;3;24;37;9019
15;3;24;37;9019
16;3;24;38;13132
17;3;24;38;13132
1;3;25;83;56012
2;3;25;83;56012
3;3;25;77;45331
4;3;25;77;45331
5;3;25;93;62124
6;3;25;93;62124
7;3;25;93;62124
8;3;25;84;75378
9;3;25;84;75378
10;3;25;84;75378
11;3;25;84;75378
12;3;25;86;21067
13;3;25;86;21067
14;3;25;86;21067
15;3;25;86;21067
16;3;25;89;30674
17;3;25;89;30674
1;3;26;12;8073
2;3;26;12;8073
3;3;26;11;6533
4;3;26;11;6533
5;3;26;13;8953
6;3;26;13;8953
7;3;26;13;8953
8;3;26;12;10864
9;3;26;12;10864
10;3;26;12;10864
11;3;26;12;10864
12;3;26;12;3036
13;3;26;12;3036
14;3;26;12;3036
15;3;26;12;3036
16;3;26;13;4421
17;3;26;13;4421
1;3;27;52;35109
2;3;27;52;35109
3;3;27;48;28414
4;3;27;48;28414
5;3;27;58;38940
6;3;27;58;38940
7;3;27;58;38940
8;3;27;53;47248
9;3;27;53;47248
10;3;27;53;47248
11;3;27;53;47248
12;3;27;54;13205
13;3;27;54;13205
14;3;27;54;13205
15;3;27;54;13205
16;3;27;56;19227
17;3;27;56;19227
1;3;28;29;19531
2;3;28;29;19531
3;3;28;27;15806
4;3;28;27;15806
5;3;28;32;21662
6;3;28;32;21662
7;3;28;32;21662
8;3;28;29;26283
9;3;28;29;26283
10;3;28;29;26283
11;3;28;29;26283
12;3;28;30;7346
13;3;28;30;7346
14;3;28;30;7346
15;3;28;30;7346
16;3;28;31;10696
17;3;28;31;10696
1;3;29;129;87695
2;3;29;129;87695
3;3;29;120;70971
4;3;29;120;70971
5;3;29;145;97264
6;3;29;145;97264
7;3;29;145;97264
8;3;29;132;118015
9;3;29;132;118015
10;3;29;132;118015
11;3;29;132;118015
12;3;29;134;32983
13;3;29;134;32983
14;3;29;134;32983
15;3;29;134;32983
16;3;29;140;48024
17;3;29;140;48024
1;3;30;54;36880
2;3;30;54;36880
3;3;30;51;29846
4;3;30;51;29846
5;3;30;61;40904
6;3;30;61;40904
7;3;30;61;40904
8;3;30;56;49630
9;3;30;56;49630
10;3;30;56;49630
11;3;30;56;49630
12;3;30;56;13871
13;3;30;56;13871
14;3;30;56;13871
15;3;30;56;13871
16;3;30;59;20196
17;3;30;59;20196
1;3;31;64;43244
2;3;31;64;43244
3;3;31;59;34997
4;3;31;59;34997
5;3;31;72;47962
6;3;31;72;47962
7;3;31;72;47962
8;3;31;65;58195
9;3;31;65;58195
10;3;31;65;58195
11;3;31;65;58195
12;3;31;66;16265
13;3;31;66;16265
14;3;31;66;16265
15;3;31;66;16265
16;3;31;69;23681
17;3;31;69;23681
1;3;32;14;9697
2;3;32;14;9697
3;3;32;13;7847
4;3;32;13;7847
5;3;32;16;10755
6;3;32;16;10755
7;3;32;16;10755
8;3;32;15;13049
9;3;32;15;13049
10;3;32;15;13049
11;3;32;15;13049
12;3;32;15;3647
13;3;32;15;3647
14;3;32;15;3647
15;3;32;15;3647
16;3;32;15;5310
17;3;32;15;5310
1;3;33;98;66353
2;3;33;98;66353
3;3;33;91;53699
4;3;33;91;53699
5;3;33;110;73593
6;3;33;110;73593
7;3;33;110;73593
8;3;33;100;89294
9;3;33;100;89294
10;3;33;100;89294
11;3;33;100;89294
12;3;33;102;24956
13;3;33;102;24956
14;3;33;102;24956
15;3;33;102;24956
16;3;33;106;36336
17;3;33;106;36336
1;3;34;165;111828
2;3;34;165;111828
3;3;34;153;90502
4;3;34;153;90502
5;3;34;185;124030
6;3;34;185;124030
7;3;34;185;124030
8;3;34;168;150491
9;3;34;168;150491
10;3;34;168;150491
11;3;34;168;150491
12;3;34;171;42060
13;3;34;171;42060
14;3;34;171;42060
15;3;34;171;42060
16;3;34;178;61240
17;3;34;178;61240
1;3;35;203;137978
2;3;35;203;137978
3;3;35;189;111665
4;3;35;189;111665
5;3;35;229;153033
6;3;35;229;153033
7;3;35;229;153033
8;3;35;208;185682
9;3;35;208;185682
10;3;35;208;185682
11;3;35;208;185682
12;3;35;211;51896
13;3;35;211;51896
14;3;35;211;51896
15;3;35;211;51896
16;3;35;220;75560
17;3;35;220;75560
1;3;36;162;109839
2;3;36;162;109839
3;3;36;151;88892
4;3;36;151;88892
5;3;36;182;121824
6;3;36;182;121824
7;3;36;182;121824
8;3;36;166;147815
9;3;36;166;147815
10;3;36;166;147815
11;3;36;166;147815
12;3;36;168;41312
13;3;36;168;41312
14;3;36;168;41312
15;3;36;168;41312
16;3;36;175;60150
17;3;36;175;60150
1;3;37;221;150040
2;3;37;221;150040
3;3;37;206;121427
4;3;37;206;121427
5;3;37;249;166412
6;3;37;249;166412
7;3;37;249;166412
8;3;37;226;201915
9;3;37;226;201915
10;3;37;226;201915
11;3;37;226;201915
12;3;37;230;56432
13;3;37;230;56432
14;3;37;230;56432
15;3;37;230;56432
16;3;37;239;82165
17;3;37;239;82165
1;3;38;215;146118
2;3;38;215;146118
3;3;38;200;118253
4;3;38;200;118253
5;3;38;242;162062
6;3;38;242;162062
7;3;38;242;162062
8;3;38;220;196637
9;3;38;220;196637
10;3;38;220;196637
11;3;38;220;196637
12;3;38;224;54957
13;3;38;224;54957
14;3;38;224;54957
15;3;38;224;54957
16;3;38;232;80018
17;3;38;232;80018
1;3;39;163;110793
2;3;39;163;110793
3;3;39;152;89664
4;3;39;152;89664
5;3;39;184;122882
6;3;39;184;122882
7;3;39;184;122882
8;3;39;167;149099
9;3;39;167;149099
10;3;39;167;149099
11;3;39;167;149099
12;3;39;170;41671
13;3;39;170;41671
14;3;39;170;41671
15;3;39;170;41671
16;3;39;176;60673
17;3;39;176;60673
1;4;1;134;90788
2;4;1;134;90788
3;4;1;125;73474
4;4;1;125;73474
5;4;1;150;100694
6;4;1;150;100694
7;4;1;150;100694
8;4;1;137;122177
9;4;1;137;122177
10;4;1;137;122177
11;4;1;137;122177
12;4;1;139;34147
13;4;1;139;34147
14;4;1;139;34147
15;4;1;139;34147
16;4;1;144;49718
17;4;1;144;49718
1;4;2;81;55207
2;4;2;81;55207
3;4;2;76;44679
4;4;2;76;44679
5;4;2;92;61231
6;4;2;92;61231
7;4;2;92;61231
8;4;2;83;74294
9;4;2;83;74294
10;4;2;83;74294
11;4;2;83;74294
12;4;2;84;20764
13;4;2;84;20764
14;4;2;84;20764
15;4;2;84;20764
16;4;2;88;30233
17;4;2;88;30233
1;4;3;118;80302
2;4;3;118;80302
3;4;3;110;64988
4;4;3;110;64988
5;4;3;133;89064
6;4;3;133;89064
7;4;3;133;89064
8;4;3;121;108065
9;4;3;121;108065
10;4;3;121;108065
11;4;3;121;108065
12;4;3;123;30203
13;4;3;123;30203
14;4;3;123;30203
15;4;3;123;30203
16;4;3;128;43975
17;4;3;128;43975
1;4;4;0;0
2;4;4;0;0
3;4;4;0;0
4;4;4;0;0
5;4;4;0;0
6;4;4;0;0
7;4;4;0;0
8;4;4;0;0
9;4;4;0;0
10;4;4;0;0
11;4;4;0;0
12;4;4;0;0
13;4;4;0;0
14;4;4;0;0
15;4;4;0;0
16;4;4;0;0
17;4;4;0;0
1;4;5;112;75887
2;4;5;112;75887
3;4;5;104;61415
4;4;5;104;61415
5;4;5;126;84168
6;4;5;126;84168
7;4;5;126;84168
8;4;5;114;102125
9;4;5;114;102125
10;4;5;114;102125
11;4;5;114;102125
12;4;5;116;28542
13;4;5;116;28542
14;4;5;116;28542
15;4;5;116;28542
16;4;5;121;41558
17;4;5;121;41558
1;4;6;117;79509
2;4;6;117;79509
3;4;6;109;64347
4;4;6;109;64347
5;4;6;132;88185
6;4;6;132;88185
7;4;6;132;88185
8;4;6;120;106999
9;4;6;120;106999
10;4;6;120;106999
11;4;6;120;106999
12;4;6;122;29905
13;4;6;122;29905
14;4;6;122;29905
15;4;6;122;29905
16;4;6;127;43541
17;4;6;127;43541
1;4;7;114;77068
2;4;7;114;77068
3;4;7;106;62371
4;4;7;106;62371
5;4;7;128;85477
6;4;7;128;85477
7;4;7;128;85477
8;4;7;116;103713
9;4;7;116;103713
10;4;7;116;103713
11;4;7;116;103713
12;4;7;118;28986
13;4;7;118;28986
14;4;7;118;28986
15;4;7;118;28986
16;4;7;123;42204
17;4;7;123;42204
1;4;8;137;92815
2;4;8;137;92815
3;4;8;127;75115
4;4;8;127;75115
5;4;8;154;102943
6;4;8;154;102943
7;4;8;154;102943
8;4;8;140;124905
9;4;8;140;124905
10;4;8;140;124905
11;4;8;140;124905
12;4;8;142;34909
13;4;8;142;34909
14;4;8;142;34909
15;4;8;142;34909
16;4;8;148;50828
17;4;8;148;50828
1;4;9;182;123334
2;4;9;182;123334
3;4;9;169;99814
4;4;9;169;99814
5;4;9;204;136792
6;4;9;204;136792
7;4;9;204;136792
8;4;9;186;165976
9;4;9;186;165976
10;4;9;186;165976
11;4;9;186;165976
12;4;9;189;46388
13;4;9;189;46388
14;4;9;189;46388
15;4;9;189;46388
16;4;9;196;67541
17;4;9;196;67541
1;4;10;18;12316
2;4;10;18;12316
3;4;10;17;9967
4;4;10;17;9967
5;4;10;20;13660
6;4;10;20;13660
7;4;10;20;13660
8;4;10;19;16574
9;4;10;19;16574
10;4;10;19;16574
11;4;10;19;16574
12;4;10;19;4632
13;4;10;19;4632
14;4;10;19;4632
15;4;10;19;4632
16;4;10;20;6744
17;4;10;20;6744
1;4;11;26;17826
2;4;11;26;17826
3;4;11;24;14427
4;4;11;24;14427
5;4;11;30;19771
6;4;11;30;19771
7;4;11;30;19771
8;4;11;27;23990
9;4;11;27;23990
10;4;11;27;23990
11;4;11;27;23990
12;4;11;27;6705
13;4;11;27;6705
14;4;11;27;6705
15;4;11;27;6705
16;4;11;28;9762
17;4;11;28;9762
1;4;12;89;60083
2;4;12;89;60083
3;4;12;82;48625
4;4;12;82;48625
5;4;12;100;66639
6;4;12;100;66639
7;4;12;100;66639
8;4;12;91;80856
9;4;12;91;80856
10;4;12;91;80856
11;4;12;91;80856
12;4;12;92;22598
13;4;12;92;22598
14;4;12;92;22598
15;4;12;92;22598
16;4;12;96;32903
17;4;12;96;32903
1;4;13;89;60168
2;4;13;89;60168
3;4;13;83;48694
4;4;13;83;48694
5;4;13;100;66734
6;4;13;100;66734
7;4;13;100;66734
8;4;13;91;80971
9;4;13;91;80971
10;4;13;91;80971
11;4;13;91;80971
12;4;13;92;22630
13;4;13;92;22630
14;4;13;92;22630
15;4;13;92;22630
16;4;13;96;32950
17;4;13;96;32950
1;4;14;111;75254
2;4;14;111;75254
3;4;14;103;60903
4;4;14;103;60903
5;4;14;125;83465
6;4;14;125;83465
7;4;14;125;83465
8;4;14;113;101272
9;4;14;113;101272
10;4;14;113;101272
11;4;14;113;101272
12;4;14;115;28304
13;4;14;115;28304
14;4;14;115;28304
15;4;14;115;28304
16;4;14;120;41211
17;4;14;120;41211
1;4;15;129;87229
2;4;15;129;87229
3;4;15;120;70594
4;4;15;120;70594
5;4;15;145;96747
6;4;15;145;96747
7;4;15;145;96747
8;4;15;131;117388
9;4;15;131;117388
10;4;15;131;117388
11;4;15;131;117388
12;4;15;133;32808
13;4;15;133;32808
14;4;15;133;32808
15;4;15;133;32808
16;4;15;139;47769
17;4;15;139;47769
1;4;16;115;78023
2;4;16;115;78023
3;4;16;107;63143
4;4;16;107;63143
5;4;16;129;86536
6;4;16;129;86536
7;4;16;129;86536
8;4;16;118;104998
9;4;16;118;104998
10;4;16;118;104998
11;4;16;118;104998
12;4;16;119;29345
13;4;16;119;29345
14;4;16;119;29345
15;4;16;119;29345
16;4;16;124;42727
17;4;16;124;42727
1;4;17;162;109736
2;4;17;162;109736
3;4;17;151;88809
4;4;17;151;88809
5;4;17;182;121710
6;4;17;182;121710
7;4;17;182;121710
8;4;17;165;147676
9;4;17;165;147676
10;4;17;165;147676
11;4;17;165;147676
12;4;17;168;41273
13;4;17;168;41273
14;4;17;168;41273
15;4;17;168;41273
16;4;17;175;60094
17;4;17;175;60094
1;4;18;185;125238
2;4;18;185;125238
3;4;18;172;101355
4;4;18;172;101355
5;4;18;208;138903
6;4;18;208;138903
7;4;18;208;138903
8;4;18;189;168538
9;4;18;189;168538
10;4;18;189;168538
11;4;18;189;168538
12;4;18;192;47104
13;4;18;192;47104
14;4;18;192;47104
15;4;18;192;47104
16;4;18;199;68583
17;4;18;199;68583
1;4;19;146;99344
2;4;19;146;99344
3;4;19;136;80399
4;4;19;136;80399
5;4;19;165;110184
6;4;19;165;110184
7;4;19;165;110184
8;4;19;150;133692
9;4;19;150;133692
10;4;19;150;133692
11;4;19;150;133692
12;4;19;152;37365
13;4;19;152;37365
14;4;19;152;37365
15;4;19;152;37365
16;4;19;158;54403
17;4;19;158;54403
1;4;20;40;27333
2;4;20;40;27333
3;4;20;37;22120
4;4;20;37;22120
5;4;20;45;30315
6;4;20;45;30315
7;4;20;45;30315
8;4;20;41;36782
9;4;20;41;36782
10;4;20;41;36782
11;4;20;41;36782
12;4;20;42;10280
13;4;20;42;10280
14;4;20;42;10280
15;4;20;42;10280
16;4;20;43;14968
17;4;20;43;14968
1;4;21;39;26406
2;4;21;39;26406
3;4;21;36;21370
4;4;21;36;21370
5;4;21;44;29287
6;4;21;44;29287
7;4;21;44;29287
8;4;21;40;35535
9;4;21;40;35535
10;4;21;40;35535
11;4;21;40;35535
12;4;21;40;9932
13;4;21;40;9932
14;4;21;40;9932
15;4;21;40;9932
16;4;21;42;14460
17;4;21;42;14460
1;4;22;150;101837
2;4;22;150;101837
3;4;22;140;82417
4;4;22;140;82417
5;4;22;169;112949
6;4;22;169;112949
7;4;22;169;112949
8;4;22;153;137047
9;4;22;153;137047
10;4;22;153;137047
11;4;22;153;137047
12;4;22;156;38303
13;4;22;156;38303
14;4;22;156;38303
15;4;22;156;38303
16;4;22;162;55769
17;4;22;162;55769
1;4;23;148;100651
2;4;23;148;100651
3;4;23;138;81456
4;4;23;138;81456
5;4;23;167;111633
6;4;23;167;111633
7;4;23;167;111633
8;4;23;152;135450
9;4;23;152;135450
10;4;23;152;135450
11;4;23;152;135450
12;4;23;154;37856
13;4;23;154;37856
14;4;23;154;37856
15;4;23;154;37856
16;4;23;160;55119
17;4;23;160;55119
1;4;24;150;101837
2;4;24;150;101837
3;4;24;140;82417
4;4;24;140;82417
5;4;24;169;112949
6;4;24;169;112949
7;4;24;169;112949
8;4;24;153;137047
9;4;24;153;137047
10;4;24;153;137047
11;4;24;153;137047
12;4;24;156;38303
13;4;24;156;38303
14;4;24;156;38303
15;4;24;156;38303
16;4;24;162;55769
17;4;24;162;55769
1;4;25;36;24705
2;4;25;36;24705
3;4;25;34;19994
4;4;25;34;19994
5;4;25;41;27401
6;4;25;41;27401
7;4;25;41;27401
8;4;25;37;33247
9;4;25;37;33247
10;4;25;37;33247
11;4;25;37;33247
12;4;25;38;9292
13;4;25;38;9292
14;4;25;38;9292
15;4;25;38;9292
16;4;25;39;13529
17;4;25;39;13529
1;4;26;113;76891
2;4;26;113;76891
3;4;26;105;62228
4;4;26;105;62228
5;4;26;127;85281
6;4;26;127;85281
7;4;26;127;85281
8;4;26;116;103475
9;4;26;116;103475
10;4;26;116;103475
11;4;26;116;103475
12;4;26;118;28920
13;4;26;118;28920
14;4;26;118;28920
15;4;26;118;28920
16;4;26;122;42107
17;4;26;122;42107
1;4;27;166;112967
2;4;27;166;112967
3;4;27;155;91424
4;4;27;155;91424
5;4;27;187;125294
6;4;27;187;125294
7;4;27;187;125294
8;4;27;170;152025
9;4;27;170;152025
10;4;27;170;152025
11;4;27;170;152025
12;4;27;173;42489
13;4;27;173;42489
14;4;27;173;42489
15;4;27;173;42489
16;4;27;180;61864
17;4;27;180;61864
1;4;28;93;63362
2;4;28;93;63362
3;4;28;87;51279
4;4;28;87;51279
5;4;28;105;70276
6;4;28;105;70276
7;4;28;105;70276
8;4;28;95;85269
9;4;28;95;85269
10;4;28;95;85269
11;4;28;95;85269
12;4;28;97;23831
13;4;28;97;23831
14;4;28;97;23831
15;4;28;97;23831
16;4;28;101;34699
17;4;28;101;34699
1;4;29;70;47332
2;4;29;70;47332
3;4;29;65;38305
4;4;29;65;38305
5;4;29;78;52496
6;4;29;78;52496
7;4;29;78;52496
8;4;29;71;63696
9;4;29;71;63696
10;4;29;71;63696
11;4;29;71;63696
12;4;29;72;17802
13;4;29;72;17802
14;4;29;72;17802
15;4;29;72;17802
16;4;29;75;25920
17;4;29;75;25920
1;4;30;78;53190
2;4;30;78;53190
3;4;30;73;43047
4;4;30;73;43047
5;4;30;88;58994
6;4;30;88;58994
7;4;30;88;58994
8;4;30;80;71580
9;4;30;80;71580
10;4;30;80;71580
11;4;30;80;71580
12;4;30;81;20006
13;4;30;81;20006
14;4;30;81;20006
15;4;30;81;20006
16;4;30;85;29128
17;4;30;85;29128
1;4;31;57;38586
2;4;31;57;38586
3;4;31;53;31228
4;4;31;53;31228
5;4;31;64;42796
6;4;31;64;42796
7;4;31;64;42796
8;4;31;58;51927
9;4;31;58;51927
10;4;31;58;51927
11;4;31;58;51927
12;4;31;59;14513
13;4;31;59;14513
14;4;31;59;14513
15;4;31;59;14513
16;4;31;61;21131
17;4;31;61;21131
1;4;32;129;87554
2;4;32;129;87554
3;4;32;120;70857
4;4;32;120;70857
5;4;32;145;97108
6;4;32;145;97108
7;4;32;145;97108
8;4;32;132;117826
9;4;32;132;117826
10;4;32;132;117826
11;4;32;132;117826
12;4;32;134;32931
13;4;32;134;32931
14;4;32;134;32931
15;4;32;134;32931
16;4;32;139;47947
17;4;32;139;47947
1;4;33;23;15510
2;4;33;23;15510
